deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA793672,Loir,Christine,RN,Rassemblement National,Rassemblement national,Eure,1,2025-09-01,2026-02-28,2774,1995,0,779,0.7192,1061,756,178,159,7,0.0440,2216,0,0,,,
PA793696,Muller,Serge,RN,Rassemblement National,Rassemblement national,Dordogne,2,2025-09-01,2026-02-28,2774,1717,0,1057,0.6190,835,702,180,28,0,0.0000,2280,0,0,,,
PA793708,Peytavie,Sébastien,ECOS,Écologiste et Social,Les Écologistes - EELV,Dordogne,4,2025-09-01,2026-02-28,2774,2022,0,752,0.7289,1063,847,112,131,25,0.1908,3101,0,0,,,
PA793716,Croizier,Laurent,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Doubs,1,2025-09-01,2026-02-28,2774,452,0,2322,0.1629,140,294,18,28,4,0.1429,153,0,0,,,
PA793736,Clouet,Hadrien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,1,2025-09-01,2026-02-28,2774,1072,0,1702,0.3864,442,584,46,330,51,0.1545,5666,0,0,,,
PA793744,Stambach-Terrenoir,Anne,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,2,2025-09-01,2026-02-28,2774,1597,0,1177,0.5757,814,703,80,32,3,0.0938,5932,0,0,,,
PA793756,Piquemal,François,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,4,2025-09-01,2026-02-28,2774,303,0,2471,0.1092,170,124,9,6,0,0.0000,5960,0,0,,,
PA793772,Bex,Christophe,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Garonne,7,2025-09-01,2026-02-28,2774,1253,0,1521,0.4517,576,586,91,21,0,0.0000,5980,0,0,,,
PA793780,Arrighi,Christine,ECOS,Écologiste et Social,Les Écologistes - EELV,Haute-Garonne,9,2025-09-01,2026-02-28,2774,875,0,1899,0.3154,493,342,40,179,20,0.1117,3091,0,0,,,
PA793796,Taupiac,David,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Gers,2,2025-09-01,2026-02-28,2774,377,0,2397,0.1359,178,143,56,187,21,0.1123,807,0,0,,,
PA793816,Thomin,Mélanie,SOC,Socialistes et apparentés,Parti socialiste,Finistère,6,2025-09-01,2026-02-28,2774,829,0,1945,0.2988,428,323,78,47,10,0.2128,1661,0,0,,,
PA793832,Gillet,Yoann,RN,Rassemblement National,Rassemblement national,Gard,1,2025-09-01,2026-02-28,2774,1084,0,1690,0.3908,519,446,119,282,19,0.0674,1420,0,0,,,
PA793844,Bordes,Pascale,RN,Rassemblement National,Rassemblement national,Gard,3,2025-09-01,2026-02-28,2774,876,0,1898,0.3158,344,437,95,15,0,0.0000,1760,0,0,,,
PA793852,Meurin,Pierre,RN,Rassemblement National,Rassemblement national,Gard,4,2025-09-01,2026-02-28,2774,1264,0,1510,0.4557,578,553,133,85,3,0.0353,2016,0,0,,,
PA793872,Oziol,Nathalie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hérault,2,2025-09-01,2026-02-28,2774,437,0,2337,0.1575,165,248,24,9,0,0.0000,5957,0,0,,,
PA793892,Galzy,Stéphanie,RN,Rassemblement National,Rassemblement national,Hérault,5,2025-09-01,2026-02-28,2774,914,0,1860,0.3295,361,459,94,2,1,0.5000,1898,0,0,,,
PA793904,Lopez-Liguori,Aurélien,RN,Rassemblement National,Rassemblement national,Hérault,7,2025-09-01,2026-02-28,2774,493,0,2281,0.1777,221,228,44,84,1,0.0119,1514,0,0,,,
PA793912,Carrière,Sylvain,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hérault,8,2025-09-01,2026-02-28,2774,1688,0,1086,0.6085,806,798,84,0,0,,5985,0,0,,,
PA793928,Diaz,Edwige,RN,Rassemblement National,Rassemblement national,Gironde,11,2025-09-01,2026-02-28,2774,1691,0,1083,0.6096,866,642,183,28,1,0.0357,1952,0,0,,,
PA793940,Cazenave,Thomas,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Gironde,1,2025-09-01,2026-02-28,2774,354,0,2420,0.1276,97,245,12,29,19,0.6552,308,0,0,,,
PA793948,Thierry,Nicolas,ECOS,Écologiste et Social,Les Écologistes - EELV,Gironde,2,2025-09-01,2026-02-28,2774,478,0,2296,0.1723,248,187,43,41,7,0.1707,3254,0,0,,,
PA793980,Fournier,Charles,ECOS,Écologiste et Social,Les Écologistes - EELV,Indre-et-Loire,1,2025-09-01,2026-02-28,2774,606,0,2168,0.2185,328,246,32,168,19,0.1131,3089,0,0,,,
PA793992,Alfandari,Henri,HOR,Horizons & Indépendants,Horizons,Indre-et-Loire,3,2025-09-01,2026-02-28,2774,21,0,2753,0.0076,11,7,3,9,0,0.0000,143,0,0,,,
PA794008,Chatelain,Cyrielle,ECOS,Écologiste et Social,Les Écologistes - EELV,Isère,2,2025-09-01,2026-02-28,2774,1203,0,1571,0.4337,597,562,44,28,6,0.2143,3237,0,0,,,
PA794022,Iordanoff,Jérémie,ECOS,Écologiste et Social,Les Écologistes - EELV,Isère,5,2025-09-01,2026-02-28,2774,868,0,1906,0.3129,472,304,92,46,17,0.3696,3335,0,0,,,
PA794030,Jolly,Alexis,RN,Rassemblement National,Rassemblement national,Isère,6,2025-09-01,2026-02-28,2774,1053,0,1721,0.3796,468,464,121,10,0,0.0000,1823,0,0,,,
PA794038,Neuder,Yannick,DR,Droite Républicaine,Les Républicains,Isère,7,2025-09-01,2026-02-28,2774,196,0,2578,0.0707,69,115,12,66,2,0.0303,321,0,0,,,
PA794058,Gruet,Justine,DR,Droite Républicaine,Les Républicains,Jura,3,2025-09-01,2026-02-28,2774,879,0,1895,0.3169,381,448,50,343,3,0.0087,883,0,0,,,
PA794082,Hignet,Mathilde,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Ille-et-Vilaine,4,2025-09-01,2026-02-28,2774,1738,0,1036,0.6265,897,746,95,22,0,0.0000,5968,0,0,,,
PA794094,Bouloux,Mickaël,SOC,Socialistes et apparentés,Parti socialiste,Ille-et-Vilaine,8,2025-09-01,2026-02-28,2774,1582,0,1192,0.5703,657,787,138,60,21,0.3500,2008,0,0,,,
PA794106,Taurinya,Andrée,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire,2,2025-09-01,2026-02-28,2774,1443,0,1331,0.5202,710,674,59,39,3,0.0769,5931,0,0,,,
PA794114,Mandon,Emmanuel,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Loire,3,2025-09-01,2026-02-28,2774,701,0,2073,0.2527,210,454,37,53,12,0.2264,165,0,0,,,
PA794118,Vermorel-Marques,Antoine,DR,Droite Républicaine,Les Républicains,Loire,5,2025-09-01,2026-02-28,2774,421,0,2353,0.1518,118,282,21,44,2,0.0455,265,0,0,,,
PA794130,Kerbrat,Andy,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,2,2025-09-01,2026-02-28,2774,1128,0,1646,0.4066,537,543,48,19,1,0.0526,5947,0,0,,,
PA794138,Amiot,Ségolène,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,3,2025-09-01,2026-02-28,2774,1824,0,950,0.6575,908,808,108,294,40,0.1361,5715,0,0,,,
PA794146,Laernoes,Julie,ECOS,Écologiste et Social,Les Écologistes - EELV,Loire-Atlantique,4,2025-09-01,2026-02-28,2774,688,0,2086,0.2480,239,426,23,70,15,0.2143,3175,0,0,,,
PA794154,Raux,Jean-Claude,ECOS,Écologiste et Social,Les Écologistes - EELV,Loire-Atlantique,6,2025-09-01,2026-02-28,2774,1179,0,1595,0.4250,570,543,66,150,21,0.1400,3175,0,0,,,
PA794166,Tavel,Matthias,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Loire-Atlantique,8,2025-09-01,2026-02-28,2774,932,0,1842,0.3360,460,428,44,155,5,0.0323,5829,0,0,,,
PA794178,Taite,Jean-Pierre,DR,Droite Républicaine,Non rattaché(s),Loire,6,2025-09-01,2026-02-28,2774,349,0,2425,0.1258,148,188,13,12,0,0.0000,673,0,0,,,
PA794198,Chudeau,Roger,RN,Rassemblement National,Rassemblement national,Loir-et-Cher,2,2025-09-01,2026-02-28,2774,765,0,2009,0.2758,340,358,67,44,2,0.0455,1658,0,0,,,
PA794206,Marion,Christophe,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Loir-et-Cher,3,2025-09-01,2026-02-28,2774,1542,0,1232,0.5559,450,1071,21,74,3,0.0405,687,0,0,,,
PA794234,Gernigon,François,HOR,Horizons & Indépendants,Horizons,Maine-et-Loire,1,2025-09-01,2026-02-28,2774,743,0,2031,0.2678,239,483,21,87,21,0.2414,248,0,0,,,
PA794270,Pic,Anna,SOC,Socialistes et apparentés,Parti socialiste,Manche,4,2025-09-01,2026-02-28,2774,751,0,2023,0.2707,352,361,38,21,0,0.0000,1598,0,0,,,
PA794278,Albertini,Xavier,HOR,Horizons & Indépendants,Horizons,Marne,1,2025-09-01,2026-02-28,2774,157,0,2617,0.0566,46,106,5,0,0,,234,0,0,,,
PA794322,Ménagé,Thomas,RN,Rassemblement National,Rassemblement national,Loiret,4,2025-09-01,2026-02-28,2774,1058,0,1716,0.3814,485,459,114,117,6,0.0513,1917,0,0,,,
PA794330,Brosse,Anthony,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Loiret,5,2025-09-01,2026-02-28,2774,2167,0,607,0.7812,568,1571,28,4,0,0.0000,369,0,0,,,
PA794354,Laporte,Hélène,RN,Rassemblement National,Rassemblement national,Lot-et-Garonne,2,2025-09-01,2026-02-28,2774,823,182,1769,0.2967,363,371,89,23,6,0.2609,1936,0,0,,,
PA794418,Goulet,Florence,RN,Rassemblement National,Rassemblement national,Meuse,2,2025-09-01,2026-02-28,2774,1560,0,1214,0.5624,663,731,166,10,0,0.0000,1856,0,0,,,
PA794430,Criaud,Michel,HOR,Horizons & Indépendants,Horizons,Morbihan,1,2025-09-01,2026-02-28,2774,722,0,2052,0.2603,232,437,53,0,0,,102,0,0,,,
PA794434,Bentz,Christophe,RN,Rassemblement National,Rassemblement national,Haute-Marne,1,2025-09-01,2026-02-28,2774,2083,0,691,0.7509,1093,813,177,341,9,0.0264,2619,0,0,,,
PA794442,Robert-Dehault,Laurence,RN,Rassemblement National,Rassemblement national,Haute-Marne,2,2025-09-01,2026-02-28,2774,786,0,1988,0.2833,372,317,97,4,0,0.0000,1723,0,0,,,
PA794466,Moulliere,Jean,HOR,Horizons & Indépendants,Horizons,Nord,6,2025-09-01,2026-02-28,2774,1048,0,1726,0.3778,275,717,56,38,8,0.2105,191,0,0,,,
PA794470,Gérard,Félicie,HOR,Horizons & Indépendants,Horizons,Nord,7,2025-09-01,2026-02-28,2774,1069,0,1705,0.3854,256,658,155,100,20,0.2000,120,0,0,,,
PA794478,Guiraud,David,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Nord,8,2025-09-01,2026-02-28,2774,334,0,2440,0.1204,198,115,21,19,1,0.0526,5967,0,0,,,
PA794486,Spillebout,Violette,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Nord,9,2025-09-01,2026-02-28,2774,355,0,2419,0.1280,114,233,8,64,13,0.2031,456,0,0,,,
PA794494,Vicot,Roger,SOC,Socialistes et apparentés,Parti socialiste,Nord,11,2025-09-01,2026-02-28,2774,680,0,2094,0.2451,378,241,61,34,3,0.0882,1693,0,0,,,
PA794502,Taverne,Michaël,RN,Rassemblement National,Rassemblement national,Nord,12,2025-09-01,2026-02-28,2774,992,0,1782,0.3576,451,446,95,16,0,0.0000,1647,0,0,,,
PA794530,Marchio,Matthieu,RN,Rassemblement National,Rassemblement national,Nord,16,2025-09-01,2026-02-28,2774,1064,0,1710,0.3836,456,499,109,2,0,0.0000,1650,0,0,,,
PA794562,Ballard,Philippe,RN,Rassemblement National,Rassemblement national,Oise,2,2025-09-01,2026-02-28,2774,713,0,2061,0.2570,366,286,61,83,2,0.0241,1908,0,0,,,
PA794570,Sabatou,Alexandre,RN,Rassemblement National,Rassemblement national,Oise,3,2025-09-01,2026-02-28,2774,1099,0,1675,0.3962,498,484,117,60,0,0.0000,1635,0,0,,,
PA794582,Pfeffer,Kévin,RN,Rassemblement National,Rassemblement national,Moselle,6,2025-09-01,2026-02-28,2774,1167,0,1607,0.4207,480,543,144,20,0,0.0000,1570,0,0,,,
PA794590,Loubet,Alexandre,RN,Rassemblement National,Rassemblement national,Moselle,7,2025-09-01,2026-02-28,2774,867,0,1907,0.3125,394,378,95,36,2,0.0556,1576,0,0,,,
PA794598,Jacobelli,Laurent,RN,Rassemblement National,Rassemblement national,Moselle,8,2025-09-01,2026-02-28,2774,956,0,1818,0.3446,486,389,81,125,7,0.0560,1580,0,0,,,
PA794658,Fait,Philippe,HOR,Horizons & Indépendants,Horizons,Pas-de-Calais,4,2025-09-01,2026-02-28,2774,398,0,2376,0.1435,107,223,68,43,1,0.0233,395,0,0,,,
PA794670,Parmentier,Caroline,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,9,2025-09-01,2026-02-28,2774,898,0,1876,0.3237,394,395,109,21,0,0.0000,1654,0,0,,,
PA794678,Frappé,Thierry,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,10,2025-09-01,2026-02-28,2774,1537,0,1237,0.5541,820,564,153,83,0,0.0000,2376,0,0,,,
PA794686,Maximi,Marianne,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Puy-de-Dôme,1,2025-09-01,2026-02-28,2774,756,0,2018,0.2725,365,363,28,110,12,0.1091,5864,0,0,,,
PA794702,Lingemann,Delphine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Puy-de-Dôme,4,2025-09-01,2026-02-28,2774,928,0,1846,0.3345,265,625,38,67,7,0.1045,286,0,0,,,
PA794710,Brugerolles,Julien,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Puy-de-Dôme,5,2025-09-01,2026-02-28,2774,322,0,2452,0.1161,178,110,34,30,1,0.0333,1102,0,0,,,
PA794718,Engrand,Christine,NI,Non inscrit,Non rattaché(s),Pas-de-Calais,6,2025-09-01,2026-02-28,2774,498,0,2276,0.1795,226,216,56,6,0,0.0000,4,0,0,,,
PA794734,Guiniot,Michel,RN,Rassemblement National,Rassemblement national,Oise,6,2025-09-01,2026-02-28,2774,874,0,1900,0.3151,381,420,73,74,0,0.0000,1854,0,0,,,
PA794762,Dogor-Such,Sandrine,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,3,2025-09-01,2026-02-28,2774,1573,0,1201,0.5671,825,612,136,166,1,0.0060,2428,0,0,,,
PA794770,Martinez,Michèle,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,4,2025-09-01,2026-02-28,2774,771,0,2003,0.2779,340,357,74,8,1,0.1250,1909,0,0,,,
PA794778,Regol,Sandra,ECOS,Écologiste et Social,Les Écologistes - EELV,Bas-Rhin,1,2025-09-01,2026-02-28,2774,1561,0,1213,0.5627,794,650,117,111,29,0.2613,3279,0,0,,,
PA794786,Fernandes,Emmanuel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Bas-Rhin,2,2025-09-01,2026-02-28,2774,1962,0,812,0.7073,990,864,108,29,3,0.1034,5996,0,0,,,
PA794798,Buffet,Françoise,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Bas-Rhin,4,2025-09-01,2026-02-28,2774,1313,0,1461,0.4733,351,937,25,56,3,0.0536,246,0,0,,,
PA794802,Sitzenstuhl,Charles,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Bas-Rhin,5,2025-09-01,2026-02-28,2774,1897,0,877,0.6839,559,1320,18,183,5,0.0273,350,0,0,,,
PA794810,Morel,Louise,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Bas-Rhin,6,2025-09-01,2026-02-28,2774,1286,0,1488,0.4636,402,827,57,31,3,0.0968,220,0,0,,,
PA794830,Ott,Hubert,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Haut-Rhin,2,2025-09-01,2026-02-28,2774,697,0,2077,0.2513,248,406,43,50,8,0.1600,281,0,0,,,
PA794838,Lemaire,Didier,HOR,Horizons & Indépendants,Horizons,Haut-Rhin,3,2025-09-01,2026-02-28,2774,455,0,2319,0.1640,141,298,16,0,0,,186,0,0,,,
PA794854,Echaniz,Inaki,SOC,Socialistes et apparentés,Parti socialiste,Pyrénées-Atlantiques,4,2025-09-01,2026-02-28,2774,1514,0,1260,0.5458,735,660,119,93,37,0.3978,1707,0,0,,,
PA794870,Ferrer,Sylvie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hautes-Pyrénées,1,2025-09-01,2026-02-28,2774,1089,0,1685,0.3926,565,491,33,18,0,0.0000,5966,0,0,,,
PA794886,Blanc,Sophie,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,1,2025-09-01,2026-02-28,2774,884,0,1890,0.3187,414,392,78,6,0,0.0000,1858,0,0,,,
PA794894,Sabatini,Anaïs,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,2,2025-09-01,2026-02-28,2774,1801,0,973,0.6492,903,733,165,2,0,0.0000,1736,0,0,,,
PA794906,Amard,Gabriel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Rhône,6,2025-09-01,2026-02-28,2774,967,0,1807,0.3486,443,481,43,34,2,0.0588,5975,0,0,,,
PA794938,Boumertit,Idir,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Rhône,14,2025-09-01,2026-02-28,2774,765,0,2009,0.2758,329,401,35,42,3,0.0714,5967,0,0,,,
PA794946,Villedieu,Antoine,RN,Rassemblement National,Rassemblement national,Haute-Saône,1,2025-09-01,2026-02-28,2774,1705,0,1069,0.6146,825,723,157,21,1,0.0476,2022,0,0,,,
PA794954,Salmon,Emeric,RN,Rassemblement National,Rassemblement national,Haute-Saône,2,2025-09-01,2026-02-28,2774,2125,0,649,0.7660,1068,845,212,30,1,0.0333,1968,0,0,,,
PA794982,Delpech,Julie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Sarthe,1,2025-09-01,2026-02-28,2774,619,0,2155,0.2231,159,446,14,37,5,0.1351,353,0,0,,,
PA794994,Portier,Alexandre,DR,Droite Républicaine,Les Républicains,Rhône,9,2025-09-01,2026-02-28,2774,482,0,2292,0.1738,140,328,14,49,4,0.0816,606,0,0,,,
PA795010,Garin,Marie-Charlotte,ECOS,Écologiste et Social,Les Écologistes - EELV,Rhône,3,2025-09-01,2026-02-28,2774,922,0,1852,0.3324,515,347,60,134,14,0.1045,3237,0,0,,,
PA795026,Violland,Anne-Cécile,HOR,Horizons & Indépendants,Horizons,Haute-Savoie,5,2025-09-01,2026-02-28,2774,792,0,1982,0.2855,186,531,75,64,8,0.1250,506,0,0,,,
PA795046,Yadan,Caroline,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,8,2025-09-01,2026-02-28,2774,750,0,2024,0.2704,165,572,13,49,13,0.2653,392,0,0,,,
PA795050,Panosyan-Bouvet,Astrid,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,4,2025-09-01,2026-02-28,2774,338,0,2436,0.1218,140,182,16,4,0,0.0000,136,0,0,,,
PA795076,Rousseau,Sandrine,ECOS,Écologiste et Social,Les Écologistes - EELV,Paris,9,2025-09-01,2026-02-28,2774,1254,0,1520,0.4521,602,593,59,300,45,0.1500,2995,0,0,,,
PA795084,Arenas,Rodrigo,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,10,2025-09-01,2026-02-28,2774,460,0,2314,0.1658,203,230,27,16,1,0.0625,5995,0,0,,,
PA795100,Martineau,Éric,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Sarthe,3,2025-09-01,2026-02-28,2774,1428,0,1346,0.5148,423,933,72,44,12,0.2727,309,0,0,,,
PA795108,Leboucher,Élise,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Sarthe,4,2025-09-01,2026-02-28,2774,1672,0,1102,0.6027,806,781,85,314,40,0.1274,5757,0,0,,,
PA795124,Padey,Didier,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Savoie,1,2025-09-01,2026-02-28,2774,216,0,2558,0.0779,84,125,7,6,0,0.0000,108,0,0,,,
PA795136,Coulomme,Jean-François,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Savoie,4,2025-09-01,2026-02-28,2774,1692,0,1082,0.6099,876,735,81,207,9,0.0435,5805,0,0,,,
PA795144,Armand,Antoine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haute-Savoie,2,2025-09-01,2026-02-28,2774,428,0,2346,0.1543,106,293,29,5,0,0.0000,261,0,0,,,
PA795156,Keloua Hachi,Fatiha,SOC,Socialistes et apparentés,Parti socialiste,Seine-Saint-Denis,8,2025-09-01,2026-02-28,2774,942,0,1832,0.3396,425,470,47,96,16,0.1667,1766,0,0,,,
PA795164,Trouvé,Aurélie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,9,2025-09-01,2026-02-28,2774,875,0,1899,0.3154,404,438,33,23,7,0.3043,5960,0,0,,,
PA795176,Metzdorf,Nicolas,EPR,Ensemble pour la République,Générations NC,Nouvelle-Calédonie,1,2025-09-01,2026-02-28,2774,622,0,2152,0.2242,161,451,10,135,2,0.0148,484,0,0,,,
PA795200,Dufour,Alma,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Maritime,4,2025-09-01,2026-02-28,2774,746,0,2028,0.2689,331,389,26,20,1,0.0500,5967,0,0,,,
PA795228,Abomangoli,Nadège,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,10,2025-09-01,2026-02-28,2774,1304,46,1424,0.4701,618,637,49,15,3,0.2000,5972,0,0,,,
PA795240,Reid Arbelot,Mereana,GDR,Gauche Démocrate et Républicaine,Tavini Huiraatira No Te Ao Ma'ohi - Front de libération de Polynésie,Polynésie Française,3,2025-09-01,2026-02-28,2774,137,0,2637,0.0494,51,82,4,113,31,0.2743,1188,0,0,,,
PA795244,Lenormand,Stéphane,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Archipel demain,Saint-Pierre-et-Miquelon,1,2025-09-01,2026-02-28,2774,401,0,2373,0.1446,168,193,40,59,14,0.2373,816,0,0,,,
PA795258,Gumbs,Frantz,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Saint-Barthélemy et Saint-Martin,1,2025-09-01,2026-02-28,2774,525,0,2249,0.1893,140,373,12,11,1,0.0909,172,0,0,,,
PA795270,Poussier-Winsback,Marie-Agnès,HOR,Horizons & Indépendants,Horizons,Seine-Maritime,9,2025-09-01,2026-02-28,2774,579,525,1670,0.2087,186,351,42,61,1,0.0164,265,0,0,,,
PA795278,Bellamy,Béatrice,HOR,Horizons & Indépendants,Horizons,Vendée,2,2025-09-01,2026-02-28,2774,1172,0,1602,0.4225,311,806,55,14,11,0.7857,189,0,0,,,
PA795298,Legavre,Jérôme,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,12,2025-09-01,2026-02-28,2774,915,0,1859,0.3298,449,426,40,25,4,0.1600,5950,0,0,,,
PA795310,Guetté,Clémence,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,2,2025-09-01,2026-02-28,2774,939,34,1801,0.3385,431,483,25,13,1,0.0769,5983,0,0,,,
PA795318,Boyard,Louis,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,3,2025-09-01,2026-02-28,2774,950,0,1824,0.3425,443,469,38,208,17,0.0817,5780,0,0,,,
PA795326,Weissberg,Christopher,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,1,2025-09-01,2026-02-28,2774,208,0,2566,0.0750,73,132,3,0,0,,174,0,0,,,
PA795334,Larrouquis,Benoît,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,2,2025-09-01,2026-02-28,2774,284,0,2490,0.1024,122,159,3,0,0,,172,0,0,,,
PA795350,Valletoux,Frédéric,HOR,Horizons & Indépendants,Horizons,Seine-et-Marne,2,2025-09-01,2026-02-28,2774,1007,0,1767,0.3630,259,689,59,30,11,0.3667,224,0,0,,,
PA795362,Belluco,Lisa,ECOS,Écologiste et Social,Les Écologistes - EELV,Vienne,1,2025-09-01,2026-02-28,2774,1002,0,1772,0.3612,540,390,72,111,10,0.0901,3272,0,0,,,
PA795374,Lecamp,Pascal,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Vienne,3,2025-09-01,2026-02-28,2774,812,0,1962,0.2927,220,571,21,30,5,0.1667,187,0,0,,,
PA795390,Lalanne,Sandrine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Val-de-Marne,5,2025-09-01,2026-02-28,2774,948,0,1826,0.3417,286,622,40,13,3,0.2308,173,0,0,,,
PA795402,Coggia,Nathalie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,5,2025-10-12,2026-02-28,2773,1217,0,1556,0.4389,315,875,27,57,12,0.2105,276,0,0,,,
PA795410,Roullaud,Béatrice,RN,Rassemblement National,Rassemblement national,Seine-et-Marne,6,2025-09-01,2026-02-28,2774,1618,0,1156,0.5833,751,692,175,36,0,0.0000,1601,0,0,,,
PA795422,Maudet,Damien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Vienne,1,2025-09-01,2026-02-28,2774,796,0,1978,0.2870,377,381,38,278,33,0.1187,5778,0,0,,,
PA795430,Delautrette,Stéphane,SOC,Socialistes et apparentés,Parti socialiste,Haute-Vienne,2,2025-09-01,2026-02-28,2774,1288,0,1486,0.4643,633,586,69,148,27,0.1824,1667,0,0,,,
PA795454,Ben Cheikh,Karim,ECOS,Écologiste et Social,Les Écologistes - EELV,Français établis hors de France,9,2025-09-01,2026-02-28,2774,1290,0,1484,0.4650,717,546,27,183,37,0.2022,3093,0,0,,,
PA795466,Soudais,Ersilia,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-et-Marne,7,2025-09-01,2026-02-28,2774,968,0,1806,0.3490,414,495,59,27,0,0.0000,5971,0,0,,,
PA795482,Meunier,Manon,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Vienne,3,2025-09-01,2026-02-28,2774,1059,0,1715,0.3818,516,481,62,112,27,0.2411,5912,0,0,,,
PA795516,Laisney,Maxime,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-et-Marne,10,2025-09-01,2026-02-28,2774,1674,0,1100,0.6035,816,785,73,30,6,0.2000,5941,0,0,,,
PA795528,Rodwell,Charles,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,1,2025-09-01,2026-02-28,2774,522,0,2252,0.1882,119,393,10,73,30,0.4110,512,0,0,,,
PA795540,Grenon,Daniel,NI,Non inscrit,Debout la France,Yonne,1,2025-09-01,2026-02-28,2774,183,0,2591,0.0660,112,67,4,36,0,0.0000,0,0,0,,,
