deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA720154,Dubré-Chirat,Nicole,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Maine-et-Loire,6,2024-07-07,2026-02-27,5799,2437,0,3362,0.4202,680,1729,28,90,24,0.2667,910,0,0,,,
PA720162,Bolo,Philippe,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Maine-et-Loire,7,2024-07-07,2026-02-27,5799,1275,0,4524,0.2199,366,859,50,93,28,0.3011,745,0,0,,,
PA720190,Sorre,Bertrand,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Manche,2,2024-07-07,2026-02-27,5799,1079,0,4720,0.1861,341,724,14,112,26,0.2321,1097,0,0,,,
PA720230,Magnier,Lise,HOR,Horizons & Indépendants,Horizons,Marne,4,2024-07-07,2026-02-27,5799,1801,0,3998,0.3106,529,1070,202,112,5,0.0446,641,0,0,,,
PA720256,Bannier,Géraldine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Mayenne,2,2024-07-07,2026-02-27,5799,1531,0,4268,0.2640,532,972,27,90,11,0.1222,707,0,0,,,
PA720334,Pahun,Jimmy,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Morbihan,2,2024-07-07,2026-02-27,5799,1487,0,4312,0.2564,562,893,32,45,15,0.3333,723,0,0,,,
PA720342,Le Peih,Nicole,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Morbihan,3,2024-07-07,2026-02-27,5799,1756,0,4043,0.3028,527,1208,21,78,19,0.2436,633,0,0,,,
PA720354,Jacques,Jean-Michel,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Morbihan,6,2024-07-07,2026-02-27,5799,380,0,5419,0.0655,117,252,11,12,5,0.4167,678,0,0,,,
PA720362,Belhaddad,Belkhir,SOC,Socialistes et apparentés,Parti socialiste,Moselle,1,2024-07-07,2026-02-27,5799,1509,0,4290,0.2602,702,702,105,76,11,0.1447,2079,0,0,,,
PA720370,Mendes,Ludovic,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Moselle,2,2024-07-07,2026-02-27,5799,725,0,5074,0.1250,216,491,18,124,2,0.0161,648,0,0,,,
PA720386,Di Filippo,Fabien,DR,Droite Républicaine,Les Républicains,Moselle,4,2024-07-07,2026-02-27,5799,924,0,4875,0.1593,363,447,114,500,16,0.0320,2033,0,0,,,
PA720430,Bernalicis,Ugo,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Nord,2,2024-07-07,2026-02-27,5799,1160,0,4639,0.2000,541,577,42,339,23,0.0678,13962,0,0,,,
PA720446,Liso,Brigitte,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Nord,4,2024-07-07,2026-02-27,5799,1559,0,4240,0.2688,425,1114,20,30,7,0.2333,933,0,0,,,
PA720468,Chenu,Sébastien,RN,Rassemblement National,Rassemblement national,Nord,19,2024-06-30,2026-02-27,5799,890,426,4483,0.1535,452,377,61,53,0,0.0000,3955,0,0,,,
PA720552,Rauch,Isabelle,HOR,Horizons & Indépendants,Horizons,Moselle,9,2024-07-07,2026-02-27,5799,932,0,4867,0.1607,259,616,57,5,2,0.4000,548,0,0,,,
PA720560,Goulet,Perrine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Nièvre,1,2024-07-07,2026-02-27,5799,1089,0,4710,0.1878,319,741,29,288,80,0.2778,707,0,0,,,
PA720614,Le Pen,Marine,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,11,2024-06-30,2026-02-27,5799,782,0,5017,0.1349,326,397,59,12,1,0.0833,3162,0,0,,,
PA720644,Nury,Jérôme,DR,Droite Républicaine,Régions et peuples solidaires,Orne,3,2024-07-07,2026-02-27,5799,529,0,5270,0.0912,201,289,39,191,14,0.0733,990,0,0,,,
PA720668,Blairy,Emmanuel,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,1,2024-06-30,2026-02-27,5799,1227,0,4572,0.2116,674,452,101,84,8,0.0952,4156,0,0,,,
PA720720,Poueyto,Josy,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Pyrénées-Atlantiques,1,2024-07-07,2026-02-27,5799,1315,0,4484,0.2268,385,888,42,0,0,,603,0,0,,,
PA720728,Mattei,Jean-Paul,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Pyrénées-Atlantiques,2,2024-07-07,2026-02-27,5799,2012,0,3787,0.3470,607,1325,80,133,60,0.4511,614,0,0,,,
PA720822,Bilde,Bruno,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,12,2024-06-30,2026-02-27,5799,1323,0,4476,0.2281,707,548,68,32,2,0.0625,3514,0,0,,,
PA720838,Bourouaha,Soumya,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Seine-Saint-Denis,4,2024-07-07,2026-02-27,5799,914,0,4885,0.1576,482,383,49,629,22,0.0350,2357,0,0,,,
PA720846,Lachaud,Bastien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,6,2024-06-30,2026-02-27,5799,1852,0,3947,0.3194,861,889,102,1012,37,0.0366,13269,0,0,,,
PA720892,Panot,Mathilde,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,10,2024-06-30,2026-02-27,5799,2149,0,3650,0.3706,1021,1006,122,79,1,0.0127,14173,0,0,,,
PA720952,Taché,Aurélien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,10,2024-07-07,2026-02-27,5799,672,0,5127,0.1159,313,340,19,1076,25,0.0232,13169,0,0,,,
PA720960,Serva,Olivier,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Guadeloupe,1,2024-07-07,2026-02-27,5799,123,0,5676,0.0212,65,44,14,44,7,0.1591,1027,0,0,,,
PA720976,Mathiasin,Max,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Guadeloupe,3,2024-07-07,2026-02-27,5799,250,0,5549,0.0431,153,75,22,206,33,0.1602,1648,0,0,,,
PA720992,William,Jiovanny,SOC,Socialistes et apparentés,Parti socialiste,Martinique,1,2024-07-07,2026-02-27,5799,381,0,5418,0.0657,207,131,43,174,33,0.1897,4036,0,0,,,
