deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA794870,Ferrer,Sylvie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hautes-Pyrénées,1,2026-01-28,2026-02-27,577,235,0,342,0.4073,118,111,6,6,0,0.0000,493,0,0,,,
PA794886,Blanc,Sophie,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,1,2026-01-28,2026-02-27,577,177,0,400,0.3068,145,23,9,6,0,0.0000,437,0,0,,,
PA794894,Sabatini,Anaïs,RN,Rassemblement National,Rassemblement national,Pyrénées-Orientales,2,2026-01-28,2026-02-27,577,405,0,172,0.7019,284,103,18,0,0,,279,0,0,,,
PA794906,Amard,Gabriel,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Rhône,6,2026-01-28,2026-02-27,577,204,0,373,0.3536,61,138,5,13,2,0.1538,486,0,0,,,
PA794938,Boumertit,Idir,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Rhône,14,2026-01-28,2026-02-27,577,61,0,516,0.1057,9,50,2,0,0,,499,0,0,,,
PA794946,Villedieu,Antoine,RN,Rassemblement National,Rassemblement national,Haute-Saône,1,2026-01-28,2026-02-27,577,154,0,423,0.2669,117,32,5,8,0,0.0000,666,0,0,,,
PA794954,Salmon,Emeric,RN,Rassemblement National,Rassemblement national,Haute-Saône,2,2026-01-28,2026-02-27,577,276,0,301,0.4783,206,56,14,0,0,,262,0,0,,,
PA794982,Delpech,Julie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Sarthe,1,2026-01-28,2026-02-27,577,87,0,490,0.1508,29,58,0,0,0,,53,0,0,,,
PA794994,Portier,Alexandre,DR,Droite Républicaine,Les Républicains,Rhône,9,2026-01-28,2026-02-27,577,41,0,536,0.0711,35,6,0,12,0,0.0000,292,0,0,,,
PA795010,Garin,Marie-Charlotte,ECOS,Écologiste et Social,Les Écologistes - EELV,Rhône,3,2026-01-28,2026-02-27,577,85,0,492,0.1473,19,65,1,0,0,,133,0,0,,,
PA795026,Violland,Anne-Cécile,HOR,Horizons & Indépendants,Horizons,Haute-Savoie,5,2026-01-28,2026-02-27,577,30,0,547,0.0520,13,16,1,13,0,0.0000,48,0,0,,,
PA795046,Yadan,Caroline,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,8,2026-01-28,2026-02-27,577,59,0,518,0.1023,24,33,2,0,0,,177,0,0,,,
PA795050,Panosyan-Bouvet,Astrid,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,4,2026-01-28,2026-02-27,577,132,0,445,0.2288,80,42,10,4,0,0.0000,31,0,0,,,
PA795076,Rousseau,Sandrine,ECOS,Écologiste et Social,Les Écologistes - EELV,Paris,9,2026-01-28,2026-02-27,577,313,0,264,0.5425,71,234,8,10,1,0.1000,130,0,0,,,
PA795084,Arenas,Rodrigo,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,10,2026-01-28,2026-02-27,577,30,0,547,0.0520,16,13,1,0,0,,499,0,0,,,
PA795100,Martineau,Éric,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Sarthe,3,2026-01-28,2026-02-27,577,195,0,382,0.3380,48,127,20,6,0,0.0000,18,0,0,,,
PA795108,Leboucher,Élise,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Sarthe,4,2026-01-28,2026-02-27,577,311,0,266,0.5390,82,224,5,39,12,0.3077,511,0,0,,,
PA795124,Padey,Didier,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Savoie,1,2026-01-28,2026-02-27,577,18,0,559,0.0312,5,8,5,2,0,0.0000,23,0,0,,,
PA795136,Coulomme,Jean-François,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Savoie,4,2026-01-28,2026-02-27,577,236,0,341,0.4090,86,142,8,10,0,0.0000,489,0,0,,,
PA795144,Armand,Antoine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haute-Savoie,2,2026-01-28,2026-02-27,577,8,0,569,0.0139,5,3,0,0,0,,67,0,0,,,
PA795156,Keloua Hachi,Fatiha,SOC,Socialistes et apparentés,Parti socialiste,Seine-Saint-Denis,8,2026-01-28,2026-02-27,577,171,0,406,0.2964,31,137,3,0,0,,136,0,0,,,
PA795164,Trouvé,Aurélie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,9,2026-01-28,2026-02-27,577,74,0,503,0.1282,15,56,3,0,0,,499,0,0,,,
PA795176,Metzdorf,Nicolas,EPR,Ensemble pour la République,Générations NC,Nouvelle-Calédonie,1,2026-01-28,2026-02-27,577,227,0,350,0.3934,67,159,1,5,0,0.0000,140,0,0,,,
PA795200,Dufour,Alma,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Maritime,4,2026-01-28,2026-02-27,577,69,0,508,0.1196,31,36,2,0,0,,499,0,0,,,
PA795228,Abomangoli,Nadège,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,10,2026-01-28,2026-02-27,577,200,12,365,0.3466,68,129,3,0,0,,499,0,0,,,
PA795240,Reid Arbelot,Mereana,GDR,Gauche Démocrate et Républicaine,Tavini Huiraatira No Te Ao Ma'ohi - Front de libération de Polynésie,Polynésie Française,3,2026-01-28,2026-02-27,577,30,0,547,0.0520,24,2,4,0,0,,124,0,0,,,
PA795244,Lenormand,Stéphane,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Archipel demain,Saint-Pierre-et-Miquelon,1,2026-01-28,2026-02-27,577,52,0,525,0.0901,18,30,4,11,2,0.1818,84,0,0,,,
PA795258,Gumbs,Frantz,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Saint-Barthélemy et Saint-Martin,1,2026-01-28,2026-02-27,577,81,0,496,0.1404,32,47,2,3,0,0.0000,11,0,0,,,
PA795270,Poussier-Winsback,Marie-Agnès,HOR,Horizons & Indépendants,Horizons,Seine-Maritime,9,2026-01-28,2026-02-27,577,25,89,463,0.0433,16,9,0,0,0,,52,0,0,,,
PA795278,Bellamy,Béatrice,HOR,Horizons & Indépendants,Horizons,Vendée,2,2026-01-28,2026-02-27,577,14,0,563,0.0243,9,5,0,0,0,,33,0,0,,,
PA795298,Legavre,Jérôme,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,12,2026-01-28,2026-02-27,577,66,0,511,0.1144,22,41,3,0,0,,499,0,0,,,
PA795310,Guetté,Clémence,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,2,2026-01-28,2026-02-27,577,124,9,444,0.2149,47,75,2,7,0,0.0000,496,0,0,,,
PA795318,Boyard,Louis,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-de-Marne,3,2026-01-28,2026-02-27,577,124,0,453,0.2149,56,65,3,88,3,0.0341,415,0,0,,,
PA795326,Weissberg,Christopher,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,1,2026-01-28,2026-02-27,577,25,0,552,0.0433,18,5,2,0,0,,53,0,0,,,
PA795334,Larrouquis,Benoît,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,2,2026-01-28,2026-02-27,577,60,0,517,0.1040,27,32,1,0,0,,61,0,0,,,
PA795350,Valletoux,Frédéric,HOR,Horizons & Indépendants,Horizons,Seine-et-Marne,2,2026-01-28,2026-02-27,577,300,0,277,0.5199,68,220,12,5,4,0.8000,33,0,0,,,
PA795362,Belluco,Lisa,ECOS,Écologiste et Social,Les Écologistes - EELV,Vienne,1,2026-01-28,2026-02-27,577,68,0,509,0.1179,13,54,1,3,0,0.0000,204,0,0,,,
PA795374,Lecamp,Pascal,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Vienne,3,2026-01-28,2026-02-27,577,164,0,413,0.2842,26,138,0,0,0,,11,0,0,,,
PA795390,Lalanne,Sandrine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Val-de-Marne,5,2026-01-28,2026-02-27,577,182,0,395,0.3154,63,98,21,5,0,0.0000,61,0,0,,,
PA795402,Coggia,Nathalie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,5,2026-01-28,2026-02-27,577,187,0,390,0.3241,55,130,2,19,11,0.5789,64,0,0,,,
PA795410,Roullaud,Béatrice,RN,Rassemblement National,Rassemblement national,Seine-et-Marne,6,2026-01-28,2026-02-27,577,55,0,522,0.0953,41,8,6,6,0,0.0000,272,0,0,,,
PA795422,Maudet,Damien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Vienne,1,2026-01-28,2026-02-27,577,25,0,552,0.0433,5,19,1,0,0,,499,0,0,,,
PA795430,Delautrette,Stéphane,SOC,Socialistes et apparentés,Parti socialiste,Haute-Vienne,2,2026-01-28,2026-02-27,577,321,0,256,0.5563,78,237,6,22,19,0.8636,193,0,0,,,
PA795454,Ben Cheikh,Karim,ECOS,Écologiste et Social,Les Écologistes - EELV,Français établis hors de France,9,2026-01-28,2026-02-27,577,128,0,449,0.2218,21,107,0,0,0,,130,0,0,,,
PA795466,Soudais,Ersilia,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-et-Marne,7,2026-01-28,2026-02-27,577,149,0,428,0.2582,53,92,4,7,0,0.0000,496,0,0,,,
PA795482,Meunier,Manon,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Haute-Vienne,3,2026-01-28,2026-02-27,577,51,0,526,0.0884,8,42,1,0,0,,499,0,0,,,
PA795516,Laisney,Maxime,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-et-Marne,10,2026-01-28,2026-02-27,577,337,0,240,0.5841,119,211,7,0,0,,502,0,0,,,
PA795528,Rodwell,Charles,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,1,2026-01-28,2026-02-27,577,20,0,557,0.0347,13,5,2,38,26,0.6842,264,0,0,,,
PA795540,Grenon,Daniel,NI,Non inscrit,Debout la France,Yonne,1,2026-01-28,2026-02-27,577,65,0,512,0.1127,43,22,0,19,0,0.0000,0,0,0,,,
PA795552,Odoul,Julien,RN,Rassemblement National,Rassemblement national,Yonne,3,2026-01-28,2026-02-27,577,22,0,555,0.0381,15,4,3,70,0,0.0000,701,0,0,,,
PA795588,Amrani,Farida,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Essonne,1,2026-01-28,2026-02-27,577,44,0,533,0.0763,9,33,2,0,0,,499,0,0,,,
PA795596,Vannier,Paul,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,5,2026-01-28,2026-02-27,577,46,0,531,0.0797,17,28,1,0,0,,499,0,0,,,
PA795616,Bilongo,Carlos Martens,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,8,2026-01-28,2026-02-27,577,14,0,563,0.0243,10,3,1,0,0,,499,0,0,,,
PA795636,Lucas-Lundy,Benjamin,ECOS,Écologiste et Social,Les Écologistes - EELV,Yvelines,8,2026-01-28,2026-02-27,577,92,0,485,0.1594,16,75,1,0,0,,133,0,0,,,
PA795644,Da Conceicao Carvalho,Nathalie,RN,Rassemblement National,Rassemblement national,Essonne,2,2026-01-28,2026-02-27,577,214,0,363,0.3709,161,43,10,0,0,,340,0,0,,,
PA795664,Midy,Paul,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Essonne,5,2026-01-28,2026-02-27,577,100,0,477,0.1733,48,52,0,15,11,0.7333,53,0,0,,,
PA795672,Le Gall,Arnaud,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Val-d'Oise,9,2026-01-28,2026-02-27,577,132,0,445,0.2288,55,73,4,2,0,0.0000,497,0,0,,,
PA795722,Olive,Karl,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Yvelines,12,2026-01-28,2026-02-27,577,25,0,552,0.0433,7,18,0,0,0,,53,0,0,,,
PA795730,Marchive,Bastien,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Deux-Sèvres,1,2026-01-28,2026-02-27,577,229,0,348,0.3969,58,162,9,0,0,,56,0,0,,,
PA795746,Léaument,Antoine,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Essonne,10,2026-01-28,2026-02-27,577,134,0,443,0.2322,50,80,4,4,0,0.0000,495,0,0,,,
PA795762,Califer,Elie,SOC,Socialistes et apparentés,Parti progressiste démocratique guadeloupéen,Guadeloupe,4,2026-01-28,2026-02-27,577,122,0,455,0.2114,42,74,6,0,0,,158,0,0,,,
PA795778,Tanguy,Jean-Philippe,RN,Rassemblement National,Rassemblement national,Somme,4,2026-01-28,2026-02-27,577,68,0,509,0.1179,49,12,7,0,0,,372,0,0,,,
PA795786,Ménaché,Yaël,RN,Rassemblement National,Rassemblement national,Somme,5,2026-01-28,2026-02-27,577,56,0,521,0.0971,37,16,3,0,0,,435,0,0,,,
PA795808,Sebaihi,Sabrina,ECOS,Écologiste et Social,Les Écologistes - EELV,Hauts-de-Seine,4,2026-01-28,2026-02-27,577,119,0,458,0.2062,37,79,3,13,4,0.3077,128,0,0,,,
PA795820,Nadeau,Marcellin,GDR,Gauche Démocrate et Républicaine,Péyi-A,Martinique,2,2026-01-28,2026-02-27,577,32,0,545,0.0555,9,23,0,0,0,,124,0,0,,,
PA795844,Erodi,Karen,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Tarn,2,2026-01-28,2026-02-27,577,296,0,281,0.5130,82,208,6,32,3,0.0938,471,0,0,,,
PA795864,Cazeneuve,Pierre,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,7,2026-01-28,2026-02-27,577,88,0,489,0.1525,24,62,2,28,7,0.2500,87,0,0,,,
PA795868,Castor,Jean-Victor,GDR,Gauche Démocrate et Républicaine,Mouvement de décolonisation et d'émancipation sociale,Guyane,1,2026-01-28,2026-02-27,577,38,0,539,0.0659,20,17,1,0,0,,146,0,0,,,
PA795876,Rimane,Davy,GDR,Gauche Démocrate et Républicaine,Mouvement de décolonisation et d'émancipation sociale,Guyane,2,2026-01-28,2026-02-27,577,5,0,572,0.0087,5,0,0,0,0,,146,0,0,,,
PA795884,Ferracci,Marc,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Français établis hors de France,6,2026-01-28,2026-02-27,577,70,0,507,0.1213,34,36,0,0,0,,53,0,0,,,
PA795900,Hamelet,Marine,RN,Rassemblement National,Rassemblement national,Tarn-et-Garonne,2,2026-01-28,2026-02-27,577,489,0,88,0.8475,343,118,28,26,0,0.0000,942,0,0,,,
PA795908,Chenevard,Yannick,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Var,1,2026-01-28,2026-02-27,577,20,0,557,0.0347,7,13,0,0,0,,58,0,0,,,
PA795912,Lavalette,Laure,RN,Rassemblement National,Rassemblement national,Var,2,2026-01-28,2026-02-27,577,9,0,568,0.0156,6,1,2,0,0,,267,0,0,,,
PA795920,Thevenot,Prisca,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,8,2026-01-28,2026-02-27,577,134,0,443,0.2322,47,86,1,0,0,,130,0,0,,,
PA795954,Ibled,Catherine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,13,2026-01-28,2026-02-27,577,77,0,500,0.1334,35,37,5,0,0,,57,0,0,,,
PA795962,Missoffe,Joséphine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,14,2026-01-28,2026-02-27,577,154,0,423,0.2669,73,70,11,0,0,,121,0,0,,,
PA795966,Rambaud,Stéphane,RN,Rassemblement National,Rassemblement national,Var,3,2026-01-28,2026-02-27,577,192,0,385,0.3328,137,47,8,19,0,0.0000,479,0,0,,,
PA795974,Lottiaux,Philippe,RN,Rassemblement National,Rassemblement national,Var,4,2026-01-28,2026-02-27,577,218,0,359,0.3778,137,55,26,0,0,,342,0,0,,,
PA795982,Saintoul,Aurélien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Hauts-de-Seine,11,2026-01-28,2026-02-27,577,225,0,352,0.3899,69,152,4,7,0,0.0000,492,0,0,,,
PA795998,K/Bidi,Émeline,GDR,Gauche Démocrate et Républicaine,Progrès-974,Réunion,4,2026-01-28,2026-02-27,577,40,0,537,0.0693,30,6,4,19,0,0.0000,130,0,0,,,
PA796010,Maillot,Frédéric,GDR,Gauche Démocrate et Républicaine,Pour la Réunion,Réunion,6,2026-01-28,2026-02-27,577,28,0,549,0.0485,21,5,2,2,1,0.5000,123,0,0,,,
PA796018,Simonnet,Danielle,ECOS,Écologiste et Social,Parti communiste français,Paris,15,2026-01-28,2026-02-27,577,176,0,401,0.3050,55,119,2,25,2,0.0800,126,0,0,,,
PA796026,Lechanteux,Julie,RN,Rassemblement National,Rassemblement national,Var,5,2026-01-28,2026-02-27,577,6,0,571,0.0104,5,1,0,0,0,,294,0,0,,,
PA796034,Giletti,Frank,RN,Rassemblement National,Rassemblement national,Var,6,2026-01-28,2026-02-27,577,236,0,341,0.4090,172,57,7,0,0,,406,0,0,,,
PA796042,Boccaletti,Frédéric,RN,Rassemblement National,Rassemblement national,Var,7,2026-01-28,2026-02-27,577,32,0,545,0.0555,29,2,1,1,0,0.0000,294,0,0,,,
PA796050,Schreck,Philippe,RN,Rassemblement National,Rassemblement national,Var,8,2026-01-28,2026-02-27,577,25,0,552,0.0433,17,7,1,4,0,0.0000,592,0,0,,,
PA796062,Portes,Thomas,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Seine-Saint-Denis,3,2026-01-28,2026-02-27,577,166,0,411,0.2877,45,118,3,8,0,0.0000,491,0,0,,,
PA796070,Gaillard,Perceval,LFI-NFP,La France insoumise - Nouveau Front Populaire,Rézistan's Égalité 974,Réunion,7,2026-01-28,2026-02-27,577,192,0,385,0.3328,65,122,5,0,0,,499,0,0,,,
PA796078,Youssouffa,Estelle,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Mayotte,1,2026-01-28,2026-02-27,577,3,0,574,0.0052,2,0,1,13,0,0.0000,59,0,0,,,
PA796090,Caron,Aymeric,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Paris,18,2026-01-28,2026-02-27,577,11,0,566,0.0191,5,3,3,8,0,0.0000,499,0,0,,,
PA796106,Bénard,Édouard,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Seine-Maritime,3,2026-01-28,2026-02-27,577,87,0,490,0.1508,28,48,11,0,0,,146,0,0,,,
PA796118,Auzanot,Bénédicte,RN,Rassemblement National,Rassemblement national,Vaucluse,2,2026-01-28,2026-02-27,577,36,0,541,0.0624,28,4,4,0,0,,603,0,0,,,
PA805166,Bergantz,Anne,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Yvelines,2,2026-01-28,2026-02-27,577,187,0,390,0.3241,45,129,13,32,22,0.6875,8,0,0,,,
PA817203,Miller,Laure,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Marne,2,2026-01-28,2026-02-27,577,113,0,464,0.1958,45,62,6,2,0,0.0000,190,0,0,,,
PA817211,Pilato,René,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Charente,1,2026-01-28,2026-02-27,577,309,0,268,0.5355,94,206,9,28,6,0.2143,472,0,0,,,
PA822617,Froger,Martine,SOC,Socialistes et apparentés,Parti socialiste,Ariège,1,2026-01-28,2026-02-27,577,36,0,541,0.0624,18,15,3,0,0,,161,0,0,,,
PA826635,Rousseau,Aurélien,SOC,Socialistes et apparentés,Parti socialiste,Yvelines,7,2026-01-28,2026-02-27,577,106,0,471,0.1837,22,76,8,0,0,,129,0,0,,,
PA840075,Casterman,Eddy,RN,Rassemblement National,Rassemblement national,Aisne,3,2026-01-28,2026-02-27,577,213,0,364,0.3692,160,40,13,18,0,0.0000,943,0,0,,,
PA840119,Delannoy,Sandra,NI,Non inscrit,Rassemblement national,Nord,3,2026-01-28,2026-02-27,577,12,0,565,0.0208,8,3,1,0,0,,40,0,0,,,
PA840135,Dufosset,Alexandre,RN,Rassemblement National,Rassemblement national,Nord,18,2026-01-28,2026-02-27,577,127,0,450,0.2201,82,26,19,12,0,0.0000,292,0,0,,,
PA840143,Florquin,Guillaume,RN,Rassemblement National,Rassemblement national,Nord,20,2026-01-28,2026-02-27,577,112,0,465,0.1941,90,19,3,7,0,0.0000,290,0,0,,,
PA840159,Clavet,Bruno,RN,Rassemblement National,Rassemblement national,Pas-de-Calais,3,2026-01-28,2026-02-27,577,6,0,571,0.0104,6,0,0,0,0,,267,0,0,,,
PA840171,Grégoire,Emmanuel,SOC,Socialistes et apparentés,Parti socialiste,Paris,7,2026-01-28,2026-02-27,577,3,0,574,0.0052,3,0,0,0,0,,136,0,0,,,
PA840235,Frébault,Moerani,EPR,Ensemble pour la République,Tapura Huiraatira,Polynésie Française,1,2026-01-28,2026-02-27,577,28,0,549,0.0485,20,8,0,0,0,,58,0,0,,,
PA840657,Ricourt Vaginay,Sophie,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Alpes-de-Haute-Provence,2,2026-01-28,2026-02-27,577,86,0,491,0.1490,71,14,1,0,0,,355,0,0,,,
PA840665,Allemand,Marie-José,SOC,Socialistes et apparentés,Parti socialiste,Hautes-Alpes,1,2026-01-28,2026-02-27,577,255,0,322,0.4419,70,174,11,0,0,,147,0,0,,,
PA840673,Rossi,Valérie,SOC,Socialistes et apparentés,Parti socialiste,Hautes-Alpes,2,2026-01-28,2026-02-27,577,222,0,355,0.3847,85,110,27,0,0,,216,0,0,,,
PA840685,Trébuchet,Vincent,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Ardèche,2,2026-01-28,2026-02-27,577,120,0,457,0.2080,98,21,1,101,1,0.0099,321,0,0,,,
PA840701,Chaix,Bernard,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Alpes-Maritimes,3,2026-01-28,2026-02-27,577,66,0,511,0.1144,49,16,1,0,0,,13,0,0,,,
PA840721,Chavent,Marc,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Ain,5,2026-01-28,2026-02-27,577,50,0,527,0.0867,38,11,1,0,0,,10,0,0,,,
PA840757,Griseti,Monique,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,1,2026-01-28,2026-02-27,577,172,0,405,0.2981,134,27,11,4,0,0.0000,465,0,0,,,
PA840765,Lhardit,Laurent,SOC,Socialistes et apparentés,Parti socialiste,Bouches-du-Rhône,2,2026-01-28,2026-02-27,577,114,0,463,0.1976,29,83,2,3,0,0.0000,130,0,0,,,
PA840773,Fayssat,Olivier,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Bouches-du-Rhône,6,2026-01-28,2026-02-27,577,317,0,260,0.5494,219,77,21,1,0,0.0000,27,0,0,,,
PA840781,Tonussi,Romain,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,8,2026-01-28,2026-02-27,577,85,0,492,0.1473,65,16,4,25,0,0.0000,279,0,0,,,
PA840793,Pena,Marc,SOC,Socialistes et apparentés,Parti socialiste,Bouches-du-Rhône,11,2026-01-28,2026-02-27,577,3,0,574,0.0052,2,1,0,0,0,,219,0,0,,,
PA840801,Fouquart,Emmanuel,RN,Rassemblement National,Rassemblement national,Bouches-du-Rhône,13,2026-01-28,2026-02-27,577,89,0,488,0.1542,66,15,8,0,0,,260,0,0,,,
PA840809,Verny,Gérault,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Bouches-du-Rhône,14,2026-01-28,2026-02-27,577,29,0,548,0.0503,21,8,0,37,0,0.0000,300,0,0,,,
PA840817,Bruneau,Joël,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Calvados,1,2026-01-28,2026-02-27,577,166,0,411,0.2877,80,80,6,0,0,,74,0,0,,,
PA840829,Barusseau,Fabrice,SOC,Socialistes et apparentés,Parti socialiste,Charente-Maritime,3,2026-01-28,2026-02-27,577,345,0,232,0.5979,114,222,9,6,3,0.5000,140,0,0,,,
PA840837,Markowsky,Pascal,RN,Rassemblement National,Rassemblement national,Charente-Maritime,4,2026-01-28,2026-02-27,577,276,0,301,0.4783,206,57,13,0,0,,331,0,0,,,
PA840857,Lechon,Nadine,RN,Rassemblement National,Rassemblement national,Dordogne,1,2026-01-28,2026-02-27,577,48,0,529,0.0832,38,9,1,0,0,,640,0,0,,,
PA840869,Joubert,Florence,RN,Rassemblement National,Rassemblement national,Dordogne,3,2026-01-28,2026-02-27,577,194,0,383,0.3362,150,37,7,5,0,0.0000,583,0,0,,,
PA840889,Bloch,Matthieu,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Doubs,3,2026-01-28,2026-02-27,577,192,0,385,0.3328,145,38,9,72,0,0.0000,19,0,0,,,
PA840903,Christophle,Paul,SOC,Socialistes et apparentés,Parti socialiste,Drôme,1,2026-01-28,2026-02-27,577,2,0,575,0.0035,2,0,0,0,0,,143,0,0,,,
PA840915,Monnier,Thibaut,RN,Rassemblement National,Rassemblement national,Drôme,4,2026-01-28,2026-02-27,577,197,0,380,0.3414,152,35,10,14,0,0.0000,567,0,0,,,
PA840939,Godard,Océane,SOC,Socialistes et apparentés,Parti socialiste,Côte-d'Or,1,2026-01-28,2026-02-27,577,282,0,295,0.4887,64,210,8,16,3,0.1875,146,0,0,,,
PA840947,Hervieu,Catherine,ECOS,Écologiste et Social,Les Écologistes - EELV,Côte-d'Or,2,2026-01-28,2026-02-27,577,195,0,382,0.3380,83,109,3,8,1,0.1250,125,0,0,,,
PA840955,Pribetich,Pierre,SOC,Socialistes et apparentés,Parti socialiste,Côte-d'Or,3,2026-01-28,2026-02-27,577,286,0,291,0.4957,98,180,8,0,0,,135,0,0,,,
PA840967,Lioret,René,RN,Rassemblement National,Rassemblement national,Côte-d'Or,5,2026-01-28,2026-02-27,577,52,0,525,0.0901,42,6,4,0,0,,397,0,0,,,
PA840979,Le Fur,Corentin,DR,Droite Républicaine,Les Républicains,Côtes-d'Armor,3,2026-01-28,2026-02-27,577,83,0,494,0.1438,57,24,2,41,0,0.0000,481,0,0,,,
PA840983,Lenoir,Bartolomé,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Creuse,1,2026-01-28,2026-02-27,577,91,0,486,0.1577,67,14,10,7,0,0.0000,65,0,0,,,
PA840997,Biteau,Benoît,ECOS,Écologiste et Social,Les Écologistes - EELV,Charente-Maritime,2,2026-01-28,2026-02-27,577,100,0,477,0.1733,34,66,0,6,1,0.1667,127,0,0,,,
PA841017,Huwart,Harold,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Eure-et-Loir,3,2026-01-28,2026-02-27,577,5,0,572,0.0087,3,1,1,0,0,,30,0,0,,,
PA841023,Cadalen,Pierre-Yves,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Finistère,2,2026-01-28,2026-02-27,577,144,0,433,0.2496,50,87,7,10,0,0.0000,489,0,0,,,
PA841047,Ceccoli,François-Xavier,DR,Droite Républicaine,Les Républicains,Haute-Corse,2,2026-01-28,2026-02-27,577,59,0,518,0.1023,51,7,1,5,0,0.0000,249,0,0,,,
